date,date_lab,Year,Month,who_region,who_region_long,country,Hemisphere,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
7/1/2015,15-Jul,2015,July,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,16506,0,86,0,0,0.005210227,0,0.000223462,0.004169559,0.006430645
6/1/2015,15-Jun,2015,June,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
5/1/2015,15-May,2015,May,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
4/1/2015,15-Apr,2015,April,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
3/1/2015,15-Mar,2015,March,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
2/1/2015,15-Feb,2015,February,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
1/1/2015,15-Jan,2015,January,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
12/1/2014,14-Dec,2014,December,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,12509,0,34,0,0,0.002718043,0,0.000294855,0.001883036,0.003796141
11/1/2014,14-Nov,2014,November,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,,,,,,,,,,
10/1/2014,14-Oct,2014,October,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,18827,0,41,0,0,0.002177723,0,0.000195916,0.001563211,0.00295318
9/1/2014,14-Sep,2014,September,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,12981,0,12,0,0,0.000924428,0,0.000284135,0.000477754,0.001614232
8/1/2014,14-Aug,2014,August,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,8157,0,15,0,0,0.001838911,0,0.000452133,0.001029579,0.003031194
7/1/2014,14-Jul,2014,July,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,7265,0,18,0,0,0.002477632,0,0.000507632,0.001469043,0.003912912
6/1/2014,14-Jun,2014,June,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,3946,0,12,0,0,0.003041054,0,0.000934403,0.001572314,0.005306078
5/1/2014,14-May,2014,May,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,1927,0,5,0,0,0.002594707,0,0.001912481,0.000843014,0.006044709
4/1/2014,14-Apr,2014,April,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,3633,0,27,0,0,0.007431874,0,0.001014866,0.004903199,0.010794696
3/1/2014,14-Mar,2014,March,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,3629,0,9,0,0,0.002480022,0,0.001015984,0.001134632,0.004702611
2/1/2014,14-Feb,2014,February,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,5533,70,17,0,0,0.003072474,0,0.000666483,0.001790817,0.004914786
1/1/2014,14-Jan,2014,January,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),Northern,VEN,9122,0,31,0,0,0.003398378,0,0.000404312,0.002310165,0.004820287
11/1/2024,Nov-24,2024,November,WPR,Western Pacific Region,Viet Nam,Northern,VNM,15175,,,3,0.000197694,,4.08E-05,0.000577635,,
10/1/2024,24-Oct,2024,October,WPR,Western Pacific Region,Viet Nam,Northern,VNM,12740,,,1,7.85E-05,,1.99E-06,0.000437256,,
9/1/2024,24-Sep,2024,September,WPR,Western Pacific Region,Viet Nam,Northern,VNM,13370,,,4,0.000299177,,8.15E-05,0.000765834,,
8/1/2024,24-Aug,2024,August,WPR,Western Pacific Region,Viet Nam,Northern,VNM,16021,,,6,0.000374508,,0.00013745,0.000814968,,
7/1/2024,24-Jul,2024,July,WPR,Western Pacific Region,Viet Nam,Northern,VNM,8642,,,1,0.000115714,,2.93E-06,0.000644546,,
6/1/2024,24-Jun,2024,June,WPR,Western Pacific Region,Viet Nam,Northern,VNM,5245,,,0,0,,0,0.000703066,,
5/1/2024,24-May,2024,May,WPR,Western Pacific Region,Viet Nam,Northern,VNM,3503,,,1,0.00028547,,7.23E-06,0.001589497,,
4/1/2024,24-Apr,2024,April,WPR,Western Pacific Region,Viet Nam,Northern,VNM,2647,,,2,0.000755572,,9.15E-05,0.002726695,,
3/1/2024,24-Mar,2024,March,WPR,Western Pacific Region,Viet Nam,Northern,VNM,2732,,,0,0,,0,0.001349338,,
2/1/2024,24-Feb,2024,February,WPR,Western Pacific Region,Viet Nam,Northern,VNM,4324,,,0,0,,0,0.000852754,,
1/1/2024,24-Jan,2024,January,WPR,Western Pacific Region,Viet Nam,Northern,VNM,6093,,,1,0.000164123,,4.16E-06,0.000914091,,
11/1/2024,Nov-24,2024,November,AFR,African Region,Angola,Southern,AGO,2,,,0,0,,0,0.841886117,,
10/1/2024,24-Oct,2024,October,AFR,African Region,Angola,Southern,AGO,1,0,0,0,0,0,0,0.975,0,0.975
9/1/2024,24-Sep,2024,September,AFR,African Region,Angola,Southern,AGO,7,0,0,0,0,0,0,0.409616397,0,0.409616397
8/1/2024,24-Aug,2024,August,AFR,African Region,Angola,Southern,AGO,53,0,0,0,0,0,0,0.067234546,0,0.067234546
7/1/2024,24-Jul,2024,July,AFR,African Region,Angola,Southern,AGO,12,0,0,0,0,0,0,0.264648469,0,0.264648469
6/1/2024,24-Jun,2024,June,AFR,African Region,Angola,Southern,AGO,0,0,0,0,,,0,1,0,1
5/1/2024,24-May,2024,May,AFR,African Region,Angola,Southern,AGO,6,0,0,0,0,0,0,0.459258126,0,0.459258126
4/1/2024,24-Apr,2024,April,AFR,African Region,Angola,Southern,AGO,0,0,0,0,,,0,1,0,1
3/1/2024,24-Mar,2024,March,AFR,African Region,Angola,Southern,AGO,0,0,0,0,,,0,1,0,1
2/1/2024,24-Feb,2024,February,AFR,African Region,Angola,Southern,AGO,0,0,0,0,,,0,1,0,1
1/1/2024,24-Jan,2024,January,AFR,African Region,Angola,Southern,AGO,0,0,0,0,,,0,1,0,1
11/1/2024,Nov-24,2024,November,AMR,Region of the Americas,Argentina,Southern,ARG,73,-37,13,0,0,0.178082192,0,0.049277061,0.098373178,0.285253794
10/1/2024,24-Oct,2024,October,AMR,Region of the Americas,Argentina,Southern,ARG,98,811,8,0,0,0.081632653,0,0.036941987,0.035903,0.154525051
9/1/2024,24-Sep,2024,September,AMR,Region of the Americas,Argentina,Southern,ARG,39,444,3,0,0,0.076923077,0,0.090251101,0.0161533,0.208701921
8/1/2024,24-Aug,2024,August,AMR,Region of the Americas,Argentina,Southern,ARG,47,37,0,4,0.085106383,0,0.023677092,0.203792696,0,0.075485734
7/1/2024,24-Jul,2024,July,AMR,Region of the Americas,Argentina,Southern,ARG,78,78,1,37,0.474358974,0.012820513,0.36006943,0.590653957,0.000324535,0.069372741
6/1/2024,24-Jun,2024,June,AMR,Region of the Americas,Argentina,Southern,ARG,872,550,2,12,0.013761468,0.002293578,0.007130427,0.023915021,0.000277884,0.008260409
5/1/2024,24-May,2024,May,AMR,Region of the Americas,Argentina,Southern,ARG,37659,9460,81,64,0.001699461,0.00215088,0.00130903,0.002169663,0.001708465,0.002672649
4/1/2024,24-Apr,2024,April,AMR,Region of the Americas,Argentina,Southern,ARG,198651,38039,499,140,0.000704754,0.002511943,0.000592883,0.000831584,0.002296593,0.002742008
3/1/2024,24-Mar,2024,March,AMR,Region of the Americas,Argentina,Southern,ARG,229472,65866,645,104,0.000453214,0.0028108,0.000370323,0.000549119,0.002598309,0.003036001
2/1/2024,24-Feb,2024,February,AMR,Region of the Americas,Argentina,Southern,ARG,79967,46240,254,28,0.000350144,0.00317631,0.000232681,0.000506017,0.002798179,0.003591163
1/1/2024,24-Jan,2024,January,AMR,Region of the Americas,Argentina,Southern,ARG,33014,27083,113,19,0.000575513,0.00342279,0.000346531,0.00089859,0.002821671,0.004113713
12/1/2023,23-Dec,2023,December,AMR,Region of the Americas,Argentina,Southern,ARG,22072,5483,261,9,0.000407756,0.011824937,0.000186469,0.000773907,0.010440778,0.01333979
11/1/2023,23-Nov,2023,November,AMR,Region of the Americas,Argentina,Southern,ARG,1266,1266,0,1,0.000789889,0,2.00E-05,0.004393044,0,0.002909566
10/1/2023,23-Oct,2023,October,AMR,Region of the Americas,Argentina,Southern,ARG,631,631,0,0,0,0,0,0.00582903,0,0.00582903
9/1/2023,23-Sep,2023,September,AMR,Region of the Americas,Argentina,Southern,ARG,1379,1379,0,0,0,0,0,0.002671465,0,0.002671465
8/1/2023,23-Aug,2023,August,AMR,Region of the Americas,Argentina,Southern,ARG,404,404,0,0,0,0,0,0.00908933,0,0.00908933
7/1/2023,23-Jul,2023,July,AMR,Region of the Americas,Argentina,Southern,ARG,3035,3035,0,0,0,0,0,0.001214708,0,0.001214708
6/1/2023,23-Jun,2023,June,AMR,Region of the Americas,Argentina,Southern,ARG,9485,9485,0,4,0.000421719,0,0.000114916,0.001079412,0,0.000388842
5/1/2023,23-May,2023,May,AMR,Region of the Americas,Argentina,Southern,ARG,29932,29932,0,5,0.000167045,0,5.42E-05,0.000389785,0,0.000123234
4/1/2023,23-Apr,2023,April,AMR,Region of the Americas,Argentina,Southern,ARG,53255,53255,0,42,0.000788658,0,0.000568453,0.001065889,0,6.93E-05
3/1/2023,23-Mar,2023,March,AMR,Region of the Americas,Argentina,Southern,ARG,23830,24222,0,13,0.000545531,0,0.000290503,0.000932694,0,0.000154788
2/1/2023,23-Feb,2023,February,AMR,Region of the Americas,Argentina,Southern,ARG,1564,1195,0,1,0.000639386,0,1.62E-05,0.00355723,0,0.002355839
1/1/2023,23-Jan,2023,January,AMR,Region of the Americas,Argentina,Southern,ARG,23,,0,0,0,0,0,0.148185129,0,0.148185129
12/1/2022,22-Dec,2022,December,AMR,Region of the Americas,Argentina,Southern,ARG,93,93,4,0,0,0.043010753,0,0.038888999,0.011841511,0.10647569
11/1/2022,22-Nov,2022,November,AMR,Region of the Americas,Argentina,Southern,ARG,-67,-67,0,0,,,,,,
10/1/2022,22-Oct,2022,October,AMR,Region of the Americas,Argentina,Southern,ARG,0,0,0,0,,,0,1,0,1
9/1/2022,22-Sep,2022,September,AMR,Region of the Americas,Argentina,Southern,ARG,0,0,0,0,,,0,1,0,1
8/1/2022,22-Aug,2022,August,AMR,Region of the Americas,Argentina,Southern,ARG,1,1,0,0,0,0,0,0.975,0,0.975
7/1/2022,22-Jul,2022,July,AMR,Region of the Americas,Argentina,Southern,ARG,82,82,0,0,0,0,0,0.043989454,0,0.043989454
6/1/2022,22-Jun,2022,June,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
5/1/2022,22-May,2022,May,AMR,Region of the Americas,Argentina,Southern,ARG,340,340,0,0,0,0,0,0.010791,0,0.010791
4/1/2022,22-Apr,2022,April,AMR,Region of the Americas,Argentina,Southern,ARG,243,243,0,0,0,0,0,0.01506593,0,0.01506593
3/1/2022,22-Mar,2022,March,AMR,Region of the Americas,Argentina,Southern,ARG,140,140,0,0,0,0,0,0.026005029,0,0.026005029
2/1/2022,22-Feb,2022,February,AMR,Region of the Americas,Argentina,Southern,ARG,9,9,0,0,0,0,0,0.336267117,0,0.336267117
1/1/2022,22-Jan,2022,January,AMR,Region of the Americas,Argentina,Southern,ARG,0,0,0,0,,,0,1,0,1
12/1/2021,21-Dec,2021,December,AMR,Region of the Americas,Argentina,Southern,ARG,0,0,0,0,,,0,1,0,1
11/1/2021,21-Nov,2021,November,AMR,Region of the Americas,Argentina,Southern,ARG,0,0,0,0,,,0,1,0,1
10/1/2021,21-Oct,2021,October,AMR,Region of the Americas,Argentina,Southern,ARG,3972,3972,0,0,0,0,0,0.00092829,0,0.00092829
9/1/2021,21-Sep,2021,September,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
8/1/2021,21-Aug,2021,August,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
7/1/2021,21-Jul,2021,July,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
6/1/2021,21-Jun,2021,June,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
5/1/2021,21-May,2021,May,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
4/1/2021,21-Apr,2021,April,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
3/1/2021,21-Mar,2021,March,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
2/1/2021,21-Feb,2021,February,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
1/1/2021,21-Jan,2021,January,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
12/1/2020,20-Dec,2020,December,AMR,Region of the Americas,Argentina,Southern,ARG,,,,,,,,,,
11/1/2020,20-Nov,2020,November,AMR,Region of the Americas,Argentina,Southern,ARG,7,0,50,0,0,7.142857143,0,0.409616397,,
10/1/2020,20-Oct,2020,October,AMR,Region of the Americas,Argentina,Southern,ARG,7,0,0,0,0,0,0,0.409616397,0,0.409616397
9/1/2020,20-Sep,2020,September,AMR,Region of the Americas,Argentina,Southern,ARG,16,1,0,0,0,0,0,0.205907214,0,0.205907214
8/1/2020,20-Aug,2020,August,AMR,Region of the Americas,Argentina,Southern,ARG,11,0,0,0,0,0,0,0.284914153,0,0.284914153
7/1/2020,20-Jul,2020,July,AMR,Region of the Americas,Argentina,Southern,ARG,143,138,0,0,0,0,0,0.025466476,0,0.025466476
6/1/2020,20-Jun,2020,June,AMR,Region of the Americas,Argentina,Southern,ARG,940,913,0,0,0,0,0,0.00391665,0,0.00391665
5/1/2020,20-May,2020,May,AMR,Region of the Americas,Argentina,Southern,ARG,10030,9804,1,1,9.97E-05,9.97E-05,2.52E-06,0.000555371,2.52E-06,0.000555371
4/1/2020,20-Apr,2020,April,AMR,Region of the Americas,Argentina,Southern,ARG,25931,25605,22,5,0.000192819,0.000848405,6.26E-05,0.000449918,0.000531765,0.001284216
3/1/2020,20-Mar,2020,March,AMR,Region of the Americas,Argentina,Southern,ARG,16182,15956,10,8,0.000494376,0.000617971,0.00021346,0.000973885,0.000296379,0.001136175
2/1/2020,20-Feb,2020,February,AMR,Region of the Americas,Argentina,Southern,ARG,4970,4890,3,5,0.001006036,0.000603622,0.000326735,0.002346178,0.000124499,0.001763016
1/1/2020,20-Jan,2020,January,AMR,Region of the Americas,Argentina,Southern,ARG,1121,1108,1,0,0,0.000892061,0,0.003285296,2.26E-05,0.004960121
12/1/2019,19-Dec,2019,December,AMR,Region of the Americas,Argentina,Southern,ARG,11,8,9,0,0,0.818181818,0,0.284914153,0.482244148,0.977168802
11/1/2019,19-Nov,2019,November,AMR,Region of the Americas,Argentina,Southern,ARG,25,2,0,0,0,0,0,0.137185172,0,0.137185172
10/1/2019,19-Oct,2019,October,AMR,Region of the Americas,Argentina,Southern,ARG,10,3,0,0,0,0,0,0.308497108,0,0.308497108
9/1/2019,19-Sep,2019,September,AMR,Region of the Americas,Argentina,Southern,ARG,1,4,0,0,0,0,0,0.975,0,0.975
8/1/2019,19-Aug,2019,August,AMR,Region of the Americas,Argentina,Southern,ARG,7,0,0,0,0,0,0,0.409616397,0,0.409616397
7/1/2019,19-Jul,2019,July,AMR,Region of the Americas,Argentina,Southern,ARG,17,85,0,0,0,0,0,0.195064323,0,0.195064323
6/1/2019,19-Jun,2019,June,AMR,Region of the Americas,Argentina,Southern,ARG,75,409,0,0,0,0,0,0.047995064,0,0.047995064
5/1/2019,19-May,2019,May,AMR,Region of the Americas,Argentina,Southern,ARG,986,461,0,0,0,0,0,0.003734267,0,0.003734267
4/1/2019,19-Apr,2019,April,AMR,Region of the Americas,Argentina,Southern,ARG,868,310,0,0,0,0,0,0.004240843,0,0.004240843
3/1/2019,19-Mar,2019,March,AMR,Region of the Americas,Argentina,Southern,ARG,658,262,0,0,0,0,0,0.005590514,0,0.005590514
2/1/2019,19-Feb,2019,February,AMR,Region of the Americas,Argentina,Southern,ARG,392,156,0,0,0,0,0,0.009366267,0,0.009366267
1/1/2019,19-Jan,2019,January,AMR,Region of the Americas,Argentina,Southern,ARG,170,20,0,0,0,0,0,0.021465555,0,0.021465555
12/1/2018,18-Dec,2018,December,AMR,Region of the Americas,Argentina,Southern,ARG,21,12,3,0,0,0.142857143,0,0.161097615,0.030488968,0.363423987
11/1/2018,18-Nov,2018,November,AMR,Region of the Americas,Argentina,Southern,ARG,0,-3,0,0,,,0,1,0,1
10/1/2018,18-Oct,2018,October,AMR,Region of the Americas,Argentina,Southern,ARG,3,0,0,0,0,0,0,0.707598226,0,0.707598226
9/1/2018,18-Sep,2018,September,AMR,Region of the Americas,Argentina,Southern,ARG,4,1,0,0,0,0,0,0.602364636,0,0.602364636
8/1/2018,18-Aug,2018,August,AMR,Region of the Americas,Argentina,Southern,ARG,-3,12,0,0,,,,,,
7/1/2018,18-Jul,2018,July,AMR,Region of the Americas,Argentina,Southern,ARG,24,20,0,0,0,0,0,0.142473598,0,0.142473598
6/1/2018,18-Jun,2018,June,AMR,Region of the Americas,Argentina,Southern,ARG,147,456,0,0,0,0,0,0.02478217,0,0.02478217
5/1/2018,18-May,2018,May,AMR,Region of the Americas,Argentina,Southern,ARG,932,302,0,0,0,0,0,0.003950203,0,0.003950203
4/1/2018,18-Apr,2018,April,AMR,Region of the Americas,Argentina,Southern,ARG,540,297,0,0,0,0,0,0.006807978,0,0.006807978
3/1/2018,18-Mar,2018,March,AMR,Region of the Americas,Argentina,Southern,ARG,127,67,0,0,0,0,0,0.028628506,0,0.028628506
2/1/2018,18-Feb,2018,February,AMR,Region of the Americas,Argentina,Southern,ARG,15,6,0,0,0,0,0,0.218019361,0,0.218019361
1/1/2018,18-Jan,2018,January,AMR,Region of the Americas,Argentina,Southern,ARG,19,5,0,0,0,0,0,0.176466912,0,0.176466912
12/1/2017,17-Dec,2017,December,AMR,Region of the Americas,Argentina,Southern,ARG,4,0,7,0,0,1.75,0,0.602364636,,
11/1/2017,17-Nov,2017,November,AMR,Region of the Americas,Argentina,Southern,ARG,4,1,0,0,0,0,0,0.602364636,0,0.602364636
10/1/2017,17-Oct,2017,October,AMR,Region of the Americas,Argentina,Southern,ARG,-8,0,0,0,,,,,,
9/1/2017,17-Sep,2017,September,AMR,Region of the Americas,Argentina,Southern,ARG,-1,0,0,0,,,,,,
8/1/2017,17-Aug,2017,August,AMR,Region of the Americas,Argentina,Southern,ARG,4,-1,0,0,0,0,0,0.602364636,0,0.602364636
7/1/2017,17-Jul,2017,July,AMR,Region of the Americas,Argentina,Southern,ARG,5,0,0,0,0,0,0,0.52182375,0,0.52182375
6/1/2017,17-Jun,2017,June,AMR,Region of the Americas,Argentina,Southern,ARG,3,5,0,0,0,0,0,0.707598226,0,0.707598226
5/1/2017,17-May,2017,May,AMR,Region of the Americas,Argentina,Southern,ARG,196,120,0,0,0,0,0,0.018644808,0,0.018644808
4/1/2017,17-Apr,2017,April,AMR,Region of the Americas,Argentina,Southern,ARG,175,49,0,0,0,0,0,0.020858695,0,0.020858695
3/1/2017,17-Mar,2017,March,AMR,Region of the Americas,Argentina,Southern,ARG,123,70,0,0,0,0,0,0.029545626,0,0.029545626
2/1/2017,17-Feb,2017,February,AMR,Region of the Americas,Argentina,Southern,ARG,40,9,0,0,0,0,0,0.088097303,0,0.088097303
1/1/2017,17-Jan,2017,January,AMR,Region of the Americas,Argentina,Southern,ARG,12,1,0,0,0,0,0,0.264648469,0,0.264648469
12/1/2016,16-Dec,2016,December,AMR,Region of the Americas,Argentina,Southern,ARG,1854,2,30,0,0,0.01618123,0,0.001987709,0.010943348,0.023019681
11/1/2016,16-Nov,2016,November,AMR,Region of the Americas,Argentina,Southern,ARG,194,1,0,0,0,0,0,0.018835201,0,0.018835201
10/1/2016,16-Oct,2016,October,AMR,Region of the Americas,Argentina,Southern,ARG,405,1,0,0,0,0,0,0.009066989,0,0.009066989
9/1/2016,16-Sep,2016,September,AMR,Region of the Americas,Argentina,Southern,ARG,50,-1,0,-1,,0,,,0,0.071121736
8/1/2016,16-Aug,2016,August,AMR,Region of the Americas,Argentina,Southern,ARG,149,1,0,0,0,0,0,0.024453625,0,0.024453625
7/1/2016,16-Jul,2016,July,AMR,Region of the Americas,Argentina,Southern,ARG,1098,920,0,0,0,0,0,0.003353998,0,0.003353998
6/1/2016,16-Jun,2016,June,AMR,Region of the Americas,Argentina,Southern,ARG,2095,1097,0,0,0,0,0,0.001759252,0,0.001759252
5/1/2016,16-May,2016,May,AMR,Region of the Americas,Argentina,Southern,ARG,9658,6205,0,0,0,0,0,0.000381878,0,0.000381878
4/1/2016,16-Apr,2016,April,AMR,Region of the Americas,Argentina,Southern,ARG,16211,9226,0,6,0.000370119,0,0.000135839,0.000805418,0,0.000227528
3/1/2016,16-Mar,2016,March,AMR,Region of the Americas,Argentina,Southern,ARG,28290,15973,0,5,0.000176741,0,5.74E-05,0.000412406,0,0.000130387
2/1/2016,16-Feb,2016,February,AMR,Region of the Americas,Argentina,Southern,ARG,16642,6398,0,0,0,0,0,0.000221636,0,0.000221636
1/1/2016,16-Jan,2016,January,AMR,Region of the Americas,Argentina,Southern,ARG,2809,1388,0,0,0,0,0,0.001312374,0,0.001312374
12/1/2015,15-Dec,2015,December,AMR,Region of the Americas,Argentina,Southern,ARG,1320,863,3,0,0,0.002272727,0,0.002790704,0.000468936,0.006627378
11/1/2015,15-Nov,2015,November,AMR,Region of the Americas,Argentina,Southern,ARG,173,1,0,0,0,0,0,0.021097275,0,0.021097275
10/1/2015,15-Oct,2015,October,AMR,Region of the Americas,Argentina,Southern,ARG,160,86,0,0,0,0,0,0.022791749,0,0.022791749
9/1/2015,15-Sep,2015,September,AMR,Region of the Americas,Argentina,Southern,ARG,282,3,0,0,0,0,0,0.012995947,0,0.012995947
8/1/2015,15-Aug,2015,August,AMR,Region of the Americas,Argentina,Southern,ARG,106,11,0,0,0,0,0,0.034202167,0,0.034202167
7/1/2015,15-Jul,2015,July,AMR,Region of the Americas,Argentina,Southern,ARG,138,2,0,0,0,0,0,0.026376899,0,0.026376899
6/1/2015,15-Jun,2015,June,AMR,Region of the Americas,Argentina,Southern,ARG,167,-137,0,0,0,0,0,0.021846921,0,0.021846921
5/1/2015,15-May,2015,May,AMR,Region of the Americas,Argentina,Southern,ARG,522,0,0,0,0,0,0,0.007041908,0,0.007041908
4/1/2015,15-Apr,2015,April,AMR,Region of the Americas,Argentina,Southern,ARG,714,330,0,0,0,0,0,0.005153174,0,0.005153174
3/1/2015,15-Mar,2015,March,AMR,Region of the Americas,Argentina,Southern,ARG,805,42,0,0,0,0,0,0.004571976,0,0.004571976
2/1/2015,15-Feb,2015,February,AMR,Region of the Americas,Argentina,Southern,ARG,288,4,0,0,0,0,0,0.012726928,0,0.012726928
1/1/2015,15-Jan,2015,January,AMR,Region of the Americas,Argentina,Southern,ARG,99,3,0,0,0,0,0,0.036575745,0,0.036575745
12/1/2014,14-Dec,2014,December,AMR,Region of the Americas,Argentina,Southern,ARG,143,0,0,0,0,0,0,0.025466476,0,0.025466476
